23995	Capacity Development	\N	Capacity Development	\N	\N	Computer Course	\N	Computer Course	\N	\N	2011-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23996	Capacity Building Program	\N	Capacity Building Program	\N	\N	Education non formal (Computer skill Language skills english, Korea)	\N	Education non formal (Computer skill Language skills english, Korea)	\N	\N	2014-01-01	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23998	Media	\N	Media	\N	\N	Foti informasaun (Feature)	\N	Foti informasaun (Feature)	\N	\N	2013-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23999	Education Non Formal	\N	Education Non Formal	\N	\N	Course English and Computer	\N	Course English and Computer	\N	\N	2013-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24000	Material new bron case & Family Planing	\N	Material new bron case & Family Planing	\N	\N	Mobile Mon's, health promotion, health and Training for personal Micro planing	\N	Mobile Mon's, health promotion, health and Training for personal Micro planing	\N	\N	2014-03-01	2015-03-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24001	Program on sustainable agriculture development through agro biodiversity strategy Approach	\N	Program on sustainable agriculture development through agro biodiversity strategy Approach	\N	\N	Seed security & diversity, climate change adaptation & mitigation, Building economi growth in rural	\N	Seed security & diversity, climate change adaptation & mitigation, Building economi growth in rural	\N	\N	2002-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24048	Empowering Marginalised Women victims of Conflict Through improving access to service and Community Support	\N	Empowering Marginalised Women victims of Conflict Through improving access to service and Community Support	\N	\N	Focus for Women	\N	Focus for Women	\N	\N	2013-01-01	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24003	Education Non Formal	\N	Education Non Formal	\N	\N	Capacity Building,  Helping children and all youth in Timor Leste to develop their talents	\N	Capacity Building,  Helping children and all youth in Timor Leste to develop their talents	\N	\N	2014-01-01	2014-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24004	Education Non Formal	\N	Education Non Formal	\N	\N	provide training on computer courses, English language courses, portugues and mathematics	\N	provide training on computer courses, English language courses, portugues and mathematics	\N	\N	2014-01-01	2014-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24006	Capacity Building	\N	Capacity Building	\N	\N	Treining, Promotion, & Culture	\N	Treining, Promotion, & Culture	\N	\N	2014-01-01	2014-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24008	Protection for Children	\N	Protection for Children	\N	\N	Respect and values each child, education for the child, listen to children and learns	\N	Respect and values each child, education for the child, listen to children and learns	\N	\N	2013-12-01	2014-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24009	Education Non Formal	\N	Education Non Formal	\N	\N	Provide computer training, Englesh and portugues course	\N	Provide computer training, Englesh and portugues course	\N	\N	2013-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24010	Gender Equality	\N	Gender Equality	\N	\N	Provide protection to children and all young people aged 0 to 18 years who are victims of violence	\N	Provide protection to children and all young people aged 0 to 18 years who are victims of violence	\N	\N	2013-09-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24011	Water and Sanitation	\N	Water and Sanitation	\N	\N	Channeling drinking water to the community and provide training to community to use bathroom	\N	Channeling drinking water to the community and provide training to community to use bathroom	\N	\N	2013-01-01	2015-12-01	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24013	Solar Panel	\N	Solar Panel	\N	\N	\N	\N	\N	\N	\N	2013-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24015	Education Non Formal no Formal	\N	Education Non Formal no Formal	\N	\N	Loke eskola TK,  Non formal, Training komputador skill, no desportu ba juventude no labarik	\N	Loke eskola TK,  Non formal, Training komputador skill, no desportu ba juventude no labarik	\N	\N	2007-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24129	Conflict Prevention Program	\N	Conflict Prevention Program	\N	\N	Sexual Violence Prevetion Training, Strengthenin, Networks of Sexual Violetion Prevention	\N	Sexual Violence Prevetion Training, Strengthenin, Networks of Sexual Violetion Prevention	\N	\N	2014-01-20	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24016	Assist and empower women who become victims of gender based Violence	\N	Assist and empower women who become victims of gender based Violence	\N	\N	Helping the victims is the main program through the provision and healing Fokupers sense of Fear	\N	Helping the victims is the main program through the provision and healing Fokupers sense of Fear	\N	\N	2004-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24017	Raise Consciosness and empower women and their families	\N	Raise Consciosness and empower women and their families	\N	\N	Fokupers raises the conscioucness of the community & strengthens womens group in the areas	\N	Fokupers raises the conscioucness of the community & strengthens womens group in the areas	\N	\N	2002-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24018	Education Non Formal	\N	Education Non Formal	\N	\N	Education non formal, teknico vocasional ba joventude	\N	Education non formal, teknico vocasional ba joventude	\N	\N	2013-04-01	2014-04-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24019	Agriculture	\N	Agriculture	\N	\N	Coffee Plant , Growing Vegetables, and Environment	\N	Coffee Plant , Growing Vegetables, and Environment	\N	\N	2014-04-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24020	Infrastructure	\N	Infrastructure	\N	\N	Pipelines water and Sanitation	\N	Pipelines water and Sanitation	\N	\N	2014-04-01	2014-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24021	Gender Equality	\N	Gender Equality	\N	\N	Violasaun ba direito feto no Violasaun Seksual	\N	Violasaun ba direito feto no Violasaun Seksual	\N	\N	2014-01-01	2014-12-01	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24169	Prevention Project Children who let  schools	\N	Prevention Project Children who let  schools	\N	\N	Evaluation and research projects the prevention of children Leave School	\N	Evaluation and research projects the prevention of children Leave School	\N	\N	2014-07-01	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24024	Conflict Prevention	\N	Conflict Prevention	\N	\N	Make Advocacy, Dialogue to Community in aldeia Lacofano, Burmese and Nipane	\N	Make Advocacy, Dialogue to Community in aldeia Lacofano, Burmese and Nipane	\N	\N	2014-06-02	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24025	ICT Energy Gas	\N	ICT Energy Gas	\N	\N	The focus for the area of biogas in remote areas who can not access electricity from the government	\N	The focus for the area of biogas in remote areas who can not access electricity from the government	\N	\N	2012-01-01	2014-11-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24026	Agriculture	\N	Agriculture	\N	\N	Enviroment, Management, Natural Resource Holticulture, agriculture, Forest and Fisheries	\N	Enviroment, Management, Natural Resource Holticulture, agriculture, Forest and Fisheries	\N	\N	2013-01-01	2014-04-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24237	Theater of peace	\N	Theater of peace	\N	\N	Gender Equality Theater Performence	\N	Gender Equality Theater Performence	\N	\N	2013-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24031	Baucau Early Childhood Care and Development (ECCD) Project	\N	Baucau Early Childhood Care and Development (ECCD) Project	\N	\N	Early Childhood Care and Development (ECCD)	\N	Early Childhood Care and Development (ECCD)	\N	\N	2010-10-01	2016-09-01	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24041	\tChurch Mobilization	\N	\tChurch Mobilization	\N	\N	HIV/AIDS Pastoral Movement	\N	HIV/AIDS Pastoral Movement	\N	\N	2014-02-01	2014-09-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24042	Community  based TB Project (CTC)	\N	Community  based TB Project (CTC)	\N	\N	Provide C-DOTS service in the Community	\N	Provide C-DOTS service in the Community	\N	\N	2013-10-01	2014-03-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24046	Early Education Community Development (ECCD)	\N	Early Education Community Development (ECCD)	\N	\N	To facility community and Stakeholders	\N	To facility community and Stakeholders	\N	\N	2014-01-01	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24047	Disastre Risk Reduction (DRR)	\N	Disastre Risk Reduction (DRR)	\N	\N	Conducting monitoring and evaluation of the safe school	\N	Conducting monitoring and evaluation of the safe school	\N	\N	2014-01-02	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24049	Agriculture	\N	Agriculture	\N	\N	Livestock, Fisheries for Community	\N	Livestock, Fisheries for Community	\N	\N	2014-01-01	2014-10-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24639	Climate change mitigation	\N	Climate change mitigation	\N	\N	Minimize the impact of climate change on human livelihoods, biodiversity and the environment	\N	Minimize the impact of climate change on human livelihoods, biodiversity and the environment	\N	\N	2014-01-01	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24050	Water and sanitation	\N	Water and sanitation	\N	\N	Channeling drinking water to the community in remote area	\N	Channeling drinking water to the community in remote area	\N	\N	2014-01-01	2014-02-28	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24051	Irrigation	\N	Irrigation	\N	\N	Making for paddy irrigation channels	\N	Making for paddy irrigation channels	\N	\N	2014-02-03	2015-02-27	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24052	Community Livelihood Development	\N	Community Livelihood Development	\N	\N	\N	\N	\N	\N	\N	2013-06-01	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24053	Climate Change Adaption	\N	Climate Change Adaption	\N	\N	\N	\N	\N	\N	\N	2013-06-03	2014-07-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24054	Desastre Risk Reduction	\N	Desastre Risk Reduction	\N	\N	\N	\N	\N	\N	\N	2013-06-03	2014-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24055	Rural Water and Sanitation in Timor Leste	\N	Rural Water and Sanitation in Timor Leste	\N	\N	\N	\N	\N	\N	\N	2011-04-04	2014-03-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24058	Viveiros Uma Ninin	\N	Viveiros Uma Ninin	\N	\N	Implementa viveiros ai oan iha komunidade hodi kuda rasik iha sira nia toós	\N	Implementa viveiros ai oan iha komunidade hodi kuda rasik iha sira nia toós	\N	\N	2013-04-02	2014-04-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24059	Reflorestasaun ho Agrofloresta	\N	Reflorestasaun ho Agrofloresta	\N	\N	Kuda Ai horis, Kuda Modo, Halao treinamento ba hasae kapasidade Agricultor	\N	Kuda Ai horis, Kuda Modo, Halao treinamento ba hasae kapasidade Agricultor	\N	\N	2013-10-31	2014-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24060	Agroforestry	\N	Agroforestry	\N	\N	Treinamento halo viveiros kuda ai horis, halao actividades iha toós	\N	Treinamento halo viveiros kuda ai horis, halao actividades iha toós	\N	\N	2013-06-03	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24061	Learning for life	\N	Learning for life	\N	\N	Supporting the Development of Child Friendly School	\N	Supporting the Development of Child Friendly School	\N	\N	2011-01-03	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24062	Liquica Program Area	\N	Liquica Program Area	\N	\N	\N	\N	\N	\N	\N	2011-07-04	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24063	Good Governance & Gender advocacy	\N	Good Governance & Gender advocacy	\N	\N	Empowerment rural women	\N	Empowerment rural women	\N	\N	2011-06-02	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24065	Climate Changes	\N	Climate Changes	\N	\N	Capacity building for permanent garden,fuel stove efficient	\N	Capacity building for permanent garden,fuel stove efficient	\N	\N	2014-02-03	2015-02-27	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24066	To improve Organic Farming	\N	To improve Organic Farming	\N	\N	Increace ecconomic in target groups.	\N	Increace ecconomic in target groups.	\N	\N	2014-02-03	2015-02-27	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24069	Drama Program	\N	Drama Program	\N	\N	Ba Futurus Drama Program is contracted by various funders to develop and perform theatrical	\N	Ba Futurus Drama Program is contracted by various funders to develop and perform theatrical	\N	\N	2014-01-06	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24359	Sports	\N	Sports	\N	\N	Training for children with Intellectual Disability	\N	Training for children with Intellectual Disability	\N	\N	2007-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24088	Capacity Building Program	\N	Capacity Building Program	\N	\N	Capacity building in the area of technology on computer courses	\N	Capacity building in the area of technology on computer courses	\N	\N	2014-01-06	2014-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24090	Education Non Formal	\N	Education Non Formal	\N	\N	Make Contruction, Carpintary, Canalization, Electric and Administration	\N	Make Contruction, Carpintary, Canalization, Electric and Administration	\N	\N	2014-01-27	2014-07-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24091	Agriculture Program	\N	Agriculture Program	\N	\N	Farmer	\N	Farmer	\N	\N	2013-05-20	2014-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24092	Health	\N	Health	\N	\N	Medical Suply	\N	Medical Suply	\N	\N	2013-09-16	2014-09-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24093	Agricultures Program	\N	Agricultures Program	\N	\N	Agroforestry, Agriculture- Horticulture	\N	Agroforestry, Agriculture- Horticulture	\N	\N	2011-01-21	2016-08-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24094	Culture Program	\N	Culture Program	\N	\N	Promotes and Identification Original Culture	\N	Promotes and Identification Original Culture	\N	\N	2014-01-30	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24095	Clean Water and Sanitation	\N	Clean Water and Sanitation	\N	\N	Make channeling drinking water to the community in rural area	\N	Make channeling drinking water to the community in rural area	\N	\N	2014-01-13	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24098	Research, advocacy and Publication	\N	Research, advocacy and Publication	\N	\N	\N	\N	\N	\N	\N	2014-01-06	2017-02-28	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24099	Organizational Development	\N	Organizational Development	\N	\N	\N	\N	\N	\N	\N	2014-01-27	2017-01-31	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24100	Dizasastre Risk Management Project (DRR)	\N	Dizasastre Risk Management Project (DRR)	\N	\N	Spesial For All Comunity in Area Rural	\N	Spesial For All Comunity in Area Rural	\N	\N	2013-07-15	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24447	Timor-Leste: Strengthening Water Sector Management and Service Delivery	\N	Timor-Leste: Strengthening Water Sector Management and Service Delivery	\N	\N	Water  Supply  And  Sanitation	\N	Water  Supply  And  Sanitation	\N	\N	2015-02-28	2016-12-31	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24035	Timor-Leste: District Capitals Water Supply Project (formerly Oecussi and Ermera Water Rehabilitation Project)	\N	Timor-Leste: District Capitals Water Supply Project (formerly Oecussi and Ermera Water Rehabilitation Project)	\N	\N	Urban, Social Development & Public Management Division, PARD	\N	Urban, Social Development & Public Management Division, PARD	\N	\N	2012-03-09	2017-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24045	Timor-Leste: Mid-Level Skills Training Project	\N	Timor-Leste: Mid-Level Skills Training Project	\N	\N	Urban, Social Development & Public Management Division, PARD	\N	Urban, Social Development & Public Management Division, PARD	\N	\N	2012-05-31	2017-06-30	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24044	Timor-Leste: Our Roads Our Future-Supporting Local Governance and Community-Based Infrastructure Works	\N	Timor-Leste: Our Roads Our Future-Supporting Local Governance and Community-Based Infrastructure Works	\N	\N	\N	\N	\N	\N	\N	2014-01-31	2015-03-31	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24028	Road Network Development Sector Project	\N	Road Network Development Sector Project	\N	\N	Transport Energy and Natural Resource Division, PARD	\N	Transport Energy and Natural Resource Division, PARD	\N	\N	2015-05-31	2016-05-31	2016-07-26	\N	\N	\N	\N	\N	A	1	\N	\N
24064	Agrikultura Sustentabel	Agrikultura Sustentabel	\N	\N	\N	\N	\N	\N	\N	\N	2015-01-01	2016-12-31	2016-09-08	\N	\N	\N	\N	\N	A	1	\N	\N
24105	Cooperative Agribusiness Project	\N	Cooperative Agribusiness Project	\N	\N	Strengthen Timor Leste Agriculural Sector by helping farmers bring high value crops to Market	\N	Strengthen Timor Leste Agriculural Sector by helping farmers bring high value crops to Market	\N	\N	2014-01-13	2014-12-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24106	Capacity Building for Youth	\N	Capacity Building for Youth	\N	\N	Training Cursus Engles, Portugues and Skill Computer	\N	Training Cursus Engles, Portugues and Skill Computer	\N	\N	2014-02-03	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24107	Capacity Building Program	\N	Capacity Building Program	\N	\N	Capacity Strengtening for Agriculture, Technical Information, & Basic information for Organization	\N	Capacity Strengtening for Agriculture, Technical Information, & Basic information for Organization	\N	\N	2014-01-06	2014-07-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24108	Capacity Building For Children and Youth	\N	Capacity Building For Children and Youth	\N	\N	Training courses Engles, Portugues, Skill Computer, Music & Arte Culture	\N	Training courses Engles, Portugues, Skill Computer, Music & Arte Culture	\N	\N	2014-03-03	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24110	Education Non Formal	\N	Education Non Formal	\N	\N	Capacity Strengthening, Spesial for Courses Language Englesh, Portugues & Leadership Training	\N	Capacity Strengthening, Spesial for Courses Language Englesh, Portugues & Leadership Training	\N	\N	2014-02-03	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24196	Monotoring Oil and Gas	\N	Monotoring Oil and Gas	\N	\N	Monotoring oil and gas, general state budget and community and distribution information for	\N	Monotoring oil and gas, general state budget and community and distribution information for	\N	\N	2005-06-20	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24197	HIV/ AIDS Prevention	\N	HIV/ AIDS Prevention	\N	\N	Intervention change the nature of the target MSM, FSW, CoSW	\N	Intervention change the nature of the target MSM, FSW, CoSW	\N	\N	2014-01-01	2016-12-31	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24198	Small Funds	\N	Small Funds	\N	\N	Implementation ICM	\N	Implementation ICM	\N	\N	2014-02-01	2014-08-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24200	Water and Sanitation	\N	Water and Sanitation	\N	\N	Analysis of water and environmental sanitation	\N	Analysis of water and environmental sanitation	\N	\N	2010-09-01	2014-09-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24201	Lacluta Sanitation	\N	Lacluta Sanitation	\N	\N	To Improve Sanitary healt end quality of life in Dilor	\N	To Improve Sanitary healt end quality of life in Dilor	\N	\N	2014-02-01	2015-02-28	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24202	Water System for Uma Quic Community (WSU)	\N	Water System for Uma Quic Community (WSU)	\N	\N	To Construction  4 km pipeline from a bore well, to a retaining tank, which then uses a gravity	\N	To Construction  4 km pipeline from a bore well, to a retaining tank, which then uses a gravity	\N	\N	2014-10-01	2016-09-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24203	Enhanced Agricultural Techniques (EAT)	\N	Enhanced Agricultural Techniques (EAT)	\N	\N	Strengthening the participation and engagement of vulnerable	\N	Strengthening the participation and engagement of vulnerable	\N	\N	2014-08-01	2015-07-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
