25054	Leveraging Electoral Assistance for Regionalized Nation-Building (LEARN)	\N	Leveraging Electoral Assistance for Regionalized Nation-Building (LEARN)	\N	\N	Increased political participation of women and youth at the local and national level	\N	Increased political participation of women and youth at the local and national level	\N	\N	2016-01-01	2018-12-31	2017-07-07	\N	\N	\N	\N	\N	A	1	\N	\N
24473	Education Formal	\N	Education Formal	\N	\N	Open University went to three equivalent of agriculture, economy and Education	\N	Open University went to three equivalent of agriculture, economy and Education	\N	\N	2011-04-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
25088	The school health promotion project in the elementary education in the district of Dili	\N	The school health promotion project in the elementary education in the district of Dili	\N	\N	Expanding health promotion program to the students in Dili District and strengthen the cooperation with the Ministry of Health and Education to develop education materials for teachers and students	\N	Expanding health promotion program to the students in Dili District and strengthen the cooperation with the Ministry of Health and Education to develop education materials for teachers and students	\N	\N	2015-02-02	\N	2017-08-02	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
24503	Hasae ekonomia Familiar liu husi produtu aihan lokal	Hasae ekonomia Familiar liu husi produtu aihan lokal	\N	\N	\N	Produsan aihan lokal sai ba aihan modernu hanesan produsaun mina nu'u virgin no tinto	Produsan aihan lokal sai ba aihan modernu hanesan produsaun mina nu'u virgin no tinto	\N	\N	\N	2010-09-01	\N	2017-08-22	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
25118	Igualidade Generu	Igualidade Generu	\N	\N	\N	Fo Treinamentu ba feto sira iha area rural kona ba igualidade generu	Fo Treinamentu ba feto sira iha area rural kona ba igualidade generu	\N	\N	\N	2017-01-01	2018-12-31	2017-08-23	\N	\N	\N	\N	\N	A	1	\N	\N
24681	Empowering timorese survivors of Gender Based Violence during the conflict and post conflict periods	\N	Empowering timorese survivors of Gender Based Violence during the conflict and post conflict periods	\N	\N	\N	\N	\N	\N	\N	2014-11-01	2016-10-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24484	News Package	\N	News Package	\N	\N	Justice and Agriculture	\N	Justice and Agriculture	\N	\N	2014-10-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24488	Community Action Plan (PAK)	\N	Community Action Plan (PAK)	\N	\N	Make map touch to neighbourhood would drive implemented plan for the community	\N	Make map touch to neighbourhood would drive implemented plan for the community	\N	\N	2015-02-01	2015-03-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24684	Local Goverment Unit (LGU)	\N	Local Goverment Unit (LGU)	\N	\N	PNDS monitoring, Suku Development, Women district Development	\N	PNDS monitoring, Suku Development, Women district Development	\N	\N	2010-02-01	2016-04-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24490	Collection Information	\N	Collection Information	\N	\N	Collect Information for Education, Health no Advocacy	\N	Collect Information for Education, Health no Advocacy	\N	\N	2015-01-01	2015-07-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24492	Agriculture	\N	Agriculture	\N	\N	Planting Vegetables	\N	Planting Vegetables	\N	\N	2011-12-12	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24493	Rural community development program	\N	Rural community development program	\N	\N	Business capacity building in local communities	\N	Business capacity building in local communities	\N	\N	2014-07-01	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24495	Rights of the Child	\N	Rights of the Child	\N	\N	Speak to touch entitlement protection of children	\N	Speak to touch entitlement protection of children	\N	\N	2014-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24515	Legal culture	\N	Legal culture	\N	\N	Research  traditional legal culture	\N	Research  traditional legal culture	\N	\N	2011-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	P	\N	\N	\N
24497	Prevention of Domestic Violence	\N	Prevention of Domestic Violence	\N	\N	Facilitate training to secondary Students to 3 year	\N	Facilitate training to secondary Students to 3 year	\N	\N	2014-06-02	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24498	Health	\N	Health	\N	\N	Productive health for youth Covalima (HIV/AIDS)	\N	Productive health for youth Covalima (HIV/AIDS)	\N	\N	2014-07-07	2015-06-06	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24499	Food Security	\N	Food Security	\N	\N	Local food production into a modern food with best quality	\N	Local food production into a modern food with best quality	\N	\N	2014-07-07	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24483	Agriculture	\N	Agriculture	\N	\N	Together with group members grow vegetables	\N	Together with group members grow vegetables	\N	\N	2014-07-27	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24486	Child and Maternal Health	\N	Child and Maternal Health	\N	\N	Bring relief to the mother to give birth in area rural	\N	Bring relief to the mother to give birth in area rural	\N	\N	2010-10-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24507	Credit and Loans	\N	Credit and Loans	\N	\N	Credit for community, spesial for Member	\N	Credit for community, spesial for Member	\N	\N	2010-01-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24496	Education Non Formal	\N	Education Non Formal	\N	\N	Computer Training, and English Courses	\N	Computer Training, and English Courses	\N	\N	2003-07-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24475	School health programs	\N	School health programs	\N	\N	Make Improved capacity to Master and share information instantly for all teachers	\N	Make Improved capacity to Master and share information instantly for all teachers	\N	\N	2013-02-01	2016-01-01	2016-10-24	\N	\N	\N	\N	\N	C	1	\N	\N
24466	Enforcement of the Female Rural Economy	\N	Enforcement of the Female Rural Economy	\N	\N	Sustainable Agriculture, (Local Seeds and Agroforestry)	\N	Sustainable Agriculture, (Local Seeds and Agroforestry)	\N	\N	2010-04-04	\N	2016-09-08	\N	\N	\N	\N	\N	C	\N	\N	\N
24487	Public Information Natural Disaster	\N	Public Information Natural Disaster	\N	\N	Provide information through drama	\N	Provide information through drama	\N	\N	2015-02-01	\N	2016-09-20	\N	\N	\N	\N	\N	C	\N	\N	\N
24471	Homan (Handicraft)	Homan (Handicraft)	\N	\N	\N	Hamutuk ho membru grupu homan pasta, kartera, bote,raga aifunan, sapeo	Hamutuk ho membru grupu homan pasta, kartera, bote,raga aifunan, sapeo	\N	\N	\N	2002-01-01	\N	2016-09-26	\N	\N	\N	\N	\N	A	1	\N	\N
24517	Homan (Handicraft)	Homan (Handicraft)	\N	\N	\N	Hamutuk ho membru grupu homan pasta, karteira, brinkus, raga aifunan	Hamutuk ho membru grupu homan pasta, karteira, brinkus, raga aifunan	\N	\N	\N	2002-01-01	\N	2016-09-26	\N	\N	\N	\N	\N	A	1	\N	\N
24479	Package Elections	\N	Package Elections	\N	\N	Elections for all the children and find out what percentage of children who use the bathroom	\N	Elections for all the children and find out what percentage of children who use the bathroom	\N	\N	2014-12-02	\N	2016-11-09	\N	\N	\N	\N	\N	C	\N	\N	\N
24509	Handy Crafts	\N	Handy Crafts	\N	\N	Together with a group doing crafts in East Timor	\N	Together with a group doing crafts in East Timor	\N	\N	2008-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24510	The Program Package	\N	The Program Package	\N	\N	Provide information on Agriculture and work in the community Ermera	\N	Provide information on Agriculture and work in the community Ermera	\N	\N	2013-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
25055	Edukasaun non Formal	Edukasaun non Formal	\N	\N	\N	Halo treinamentu ba Membru grupus oinsa halo produtu lokal sai ba produtu modernu	Halo treinamentu ba Membru grupus oinsa halo produtu lokal sai ba produtu modernu	\N	\N	\N	2002-01-01	\N	2017-07-07	Lao Hela	Lao Hela	\N	\N	\N	A	1	\N	\N
24512	Package Information	\N	Package Information	\N	\N	Provide Information to Community	\N	Provide Information to Community	\N	\N	2013-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24566	Research for Education	\N	Research for Education	\N	\N	Data analysis in the Area of Education touch of Illiteracy of Illiteracy	\N	Data analysis in the Area of Education touch of Illiteracy of Illiteracy	\N	\N	2015-01-01	2015-12-01	2016-11-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24523	Monotoring and Advocacy	\N	Monotoring and Advocacy	\N	\N	Government policy is equivalent to do monotoring PNDS and school feeding	\N	Government policy is equivalent to do monotoring PNDS and school feeding	\N	\N	2014-09-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24525	East Timor Pipeline	\N	East Timor Pipeline	\N	\N	\N	\N	\N	\N	\N	2007-07-31	2020-06-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24583	Civic Education	\N	Civic Education	\N	\N	Timor law, Conflict prevention and Human Rights	\N	Timor law, Conflict prevention and Human Rights	\N	\N	2015-04-01	2015-11-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24530	Education and Culture	\N	Education and Culture	\N	\N	Research objectives heritage culture	\N	Research objectives heritage culture	\N	\N	2011-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	P	\N	\N	\N
24537	Women for Justice	\N	Women for Justice	\N	\N	Serve victims of violence in accordance gender iguality	\N	Serve victims of violence in accordance gender iguality	\N	\N	2014-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24538	Agriculture and Holticulture	\N	Agriculture and Holticulture	\N	\N	Planting trees white teak, teak locally and growing vegetables	\N	Planting trees white teak, teak locally and growing vegetables	\N	\N	2010-04-14	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24539	Agriculture	\N	Agriculture	\N	\N	Growing vegetables eg cabbage, eggplant, tomato, capsicum	\N	Growing vegetables eg cabbage, eggplant, tomato, capsicum	\N	\N	2004-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24540	Climate Changes Adaptation (CCA)	\N	Climate Changes Adaptation (CCA)	\N	\N	Create a community activity and community capacity building	\N	Create a community activity and community capacity building	\N	\N	2014-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24541	Capacity Building	\N	Capacity Building	\N	\N	Capacity Building, Work Shop and School Coperative	\N	Capacity Building, Work Shop and School Coperative	\N	\N	2005-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24543	Agriculture	\N	Agriculture	\N	\N	Together with members of the group made the land farmer, and growing vegetables	\N	Together with members of the group made the land farmer, and growing vegetables	\N	\N	2008-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24544	Mfenai Lifau (Hader ona Lifau)	\N	Mfenai Lifau (Hader ona Lifau)	\N	\N	Public Service Announcements	\N	Public Service Announcements	\N	\N	2015-01-05	2015-12-05	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24547	Joint Savings and Loans	\N	Joint Savings and Loans	\N	\N	\N	\N	\N	\N	\N	2014-02-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24548	Education Formal	\N	Education Formal	\N	\N	Founded a school for children and Youth in Oecusse	\N	Founded a school for children and Youth in Oecusse	\N	\N	2014-02-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24562	Joint venture savings and loan (UBSP)	\N	Joint venture savings and loan (UBSP)	\N	\N	Give credit for member of group	\N	Give credit for member of group	\N	\N	2014-10-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24564	Fisheries	\N	Fisheries	\N	\N	Provide training for producing food fish and crabs	\N	Provide training for producing food fish and crabs	\N	\N	2014-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24565	Promote Agroindustry Company pass from Mothers in Rural Areas	\N	Promote Agroindustry Company pass from Mothers in Rural Areas	\N	\N	\N	\N	\N	\N	\N	2013-10-01	2018-09-01	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24554	Social Consequences for Prevention	\N	Social Consequences for Prevention	\N	\N	Provide training to sexual violence prevention and reduce the man of violence against women	\N	Provide training to sexual violence prevention and reduce the man of violence against women	\N	\N	2014-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24555	Joint venture savings and loan (UBSP)	\N	Joint venture savings and loan (UBSP)	\N	\N	Provide credit loans to group members	\N	Provide credit loans to group members	\N	\N	2014-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24556	Legal Assistance	\N	Legal Assistance	\N	\N	Providing Legal Assistance in court	\N	Providing Legal Assistance in court	\N	\N	2013-02-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24557	Learning Lab in Safe and Clean Delivery and New born care	\N	Learning Lab in Safe and Clean Delivery and New born care	\N	\N	Competency based followup after training of health providers in the health facility	\N	Competency based followup after training of health providers in the health facility	\N	\N	2013-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24558	Mobile Mom's	\N	Mobile Mom's	\N	\N	Mobile Health project linking pregnant women with midwives	\N	Mobile Health project linking pregnant women with midwives	\N	\N	2013-02-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24560	Communication	\N	Communication	\N	\N	Provide Seminars for members of the Government	\N	Provide Seminars for members of the Government	\N	\N	2014-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24647	Soru Tais	\N	Soru Tais	\N	\N	Hamutuk ho membru grupu soru tais	\N	Hamutuk ho membru grupu soru tais	\N	\N	2013-06-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24567	Creative youth as social capital to guarantee local development	\N	Creative youth as social capital to guarantee local development	\N	\N	\N	\N	\N	\N	\N	2015-04-01	2015-09-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24573	Agriculture	\N	Agriculture	\N	\N	With members of the flock sale vegetables is equivalent mustard white, Tomate	\N	With members of the flock sale vegetables is equivalent mustard white, Tomate	\N	\N	2007-04-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24575	Local Food	\N	Local Food	\N	\N	Making local products into modern products such as cassava chips, banana	\N	Making local products into modern products such as cassava chips, banana	\N	\N	2008-04-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24579	Fisheries	\N	Fisheries	\N	\N	Provide motivation for the sailor's	\N	Provide motivation for the sailor's	\N	\N	2014-10-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24686	Chicken Farm	\N	Chicken Farm	\N	\N	Together With members of group raising chickens	\N	Together With members of group raising chickens	\N	\N	2014-03-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
24685	Good Goverance and Gender Advocacy	\N	Good Goverance and Gender Advocacy	\N	\N	Economics empowerment and support for women in leadership development	\N	Economics empowerment and support for women in leadership development	\N	\N	2011-07-01	2016-07-31	2016-09-08	\N	\N	\N	\N	\N	C	\N	\N	\N
24578	Advocacy	\N	Advocacy	\N	\N	Give Legal assistance for community, accept the case and resolve the case through investigation	\N	Give Legal assistance for community, accept the case and resolve the case through investigation	\N	\N	2002-05-01	\N	2016-10-04	\N	\N	\N	\N	\N	C	\N	\N	\N
24533	Health	\N	Health	\N	\N	Facilite and share information about diarrhea	\N	Facilite and share information about diarrhea	\N	\N	2014-12-01	\N	2016-11-09	\N	\N	\N	\N	\N	C	\N	\N	\N
24608	Water and Sanitation (Besik)	\N	Water and Sanitation (Besik)	\N	\N	\N	\N	\N	\N	\N	2014-02-01	\N	2016-12-02	\N	\N	\N	\N	\N	C	\N	\N	\N
24660	Community Empowerment for Peace	\N	Community Empowerment for Peace	\N	\N	Increase Solidarity Community	\N	Increase Solidarity Community	\N	\N	2013-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24582	Reforestation and Biodiversity	\N	Reforestation and Biodiversity	\N	\N	Forest areas are important environments to improve and increase the level of natural biodiversity (flora and fauna)	\N	Forest areas are important environments to improve and increase the level of natural biodiversity (flora and fauna)	\N	\N	2014-01-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24699	Nabilan Program	\N	Nabilan Program	\N	\N	Program to stop violence against women	\N	Program to stop violence against women	\N	\N	2014-05-09	2017-12-09	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24584	Multi Club	\N	Multi Club	\N	\N	Open movies for rural community	\N	Open movies for rural community	\N	\N	2014-03-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24585	Sosialization anti corruption	\N	Sosialization anti corruption	\N	\N	Sosialization information CAC for local authority	\N	Sosialization information CAC for local authority	\N	\N	2014-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
25056	Civic Education	\N	Civic Education	\N	\N	Provide training to all youth about human rights and crime electoral	\N	Provide training to all youth about human rights and crime electoral	\N	\N	2017-04-01	\N	2017-07-10	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
24586	Holticulture	\N	Holticulture	\N	\N	Growing vegetables mustard greens, tomatoes and cabbage	\N	Growing vegetables mustard greens, tomatoes and cabbage	\N	\N	2008-05-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24615	Conserving the land degradation	\N	Conserving the land degradation	\N	\N	\N	\N	\N	\N	\N	2017-02-01	2018-02-28	2017-07-07	\N	\N	\N	\N	\N	A	1	\N	\N
25089	The Project for Improving Public Health Condition in Hatolia Village, Hatolia Post-administrative, Ermera Municipality	\N	The Project for Improving Public Health Condition in Hatolia Village, Hatolia Post-administrative, Ermera Municipality	\N	\N	Improving access to clean water and knowledge of hygiene and sanitation	\N	Improving access to clean water and knowledge of hygiene and sanitation	\N	\N	2016-04-07	\N	2017-08-02	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
24623	Stabilization Child Club	\N	Stabilization Child Club	\N	\N	Child Rights and Governance Children	\N	Child Rights and Governance Children	\N	\N	2014-04-01	\N	2017-07-10	\N	\N	\N	\N	\N	C	\N	\N	\N
24683	Acess to inclusive education for children with disabilities in Timor Leste	\N	Acess to inclusive education for children with disabilities in Timor Leste	\N	\N	To improve access to social economic rights for Children in Timor Leste	\N	To improve access to social economic rights for Children in Timor Leste	\N	\N	2014-09-01	2015-09-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24598	Producing and Reaping Open-pollinated varieties for Drying in Upland Communities and Environments (PRODUCE)	\N	Producing and Reaping Open-pollinated varieties for Drying in Upland Communities and Environments (PRODUCE)	\N	\N	\N	\N	\N	\N	\N	2014-08-01	2017-07-31	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
